USER,COURSE_ID,SCORE
264757,GPXX0XFQEN,18.0
264757,GPXX07REN,18.0
264757,PA0101EN,15.0
264757,GPXX0725EN,18.0
264757,GPXX0MIIEN,18.0
264757,BD0223EN,27.0
264757,GPXX06ZLEN,18.0
264757,GPXX0LLEEN,18.0
264757,BD0121EN,36.0
264757,BD0135EN,18.0
264757,BD0133EN,18.0
264757,BD0131EN,36.0
264757,BD0115EN,36.0
264757,BD0211EN,45.0
264757,BD0137EN,18.0
264757,GPXX0NHZEN,18.0
264757,DJ0101EN,27.0
264757,DB0111EN,18.0
264757,DB0115EN,18.0
264757,DA0151EN,12.0
264757,GPXX0KHHEN,15.0
264757,BD0101EN,36.0
264757,GPXX04P5EN,15.0
264757,GPXX0PG8EN,15.0
264757,ML0101EN,15.0
264757,GPXX0M6UEN,36.0
264757,GPXX097UEN,36.0
264757,DS0301EN,18.0
264757,BD0111EN,36.0
264757,BD0221EN,27.0
264757,GPXX0TY1EN,27.0
264757,GPXX0T3CEN,18.0
264757,BD0123EN,18.0
264757,DB0101EN,18.0
264757,DV0151EN,12.0
264757,ML0151EN,12.0
264757,GPXX0G31EN,18.0
264757,GPXX0KY1EN,15.0
264757,GPXX0RQLEN,18.0
264757,excourse01,18.0
264757,excourse02,27.0
264757,excourse03,36.0
264757,excourse04,24.0
264757,excourse05,36.0
264757,excourse06,24.0
264757,excourse07,18.0
264757,excourse10,36.0
264757,excourse11,18.0
264757,excourse12,18.0
264757,excourse13,18.0
264757,excourse14,18.0
264757,excourse21,15.0
264757,excourse22,15.0
264757,excourse31,36.0
264757,excourse35,18.0
264757,excourse37,12.0
264757,excourse40,18.0
264757,excourse42,36.0
264757,excourse54,18.0
264757,excourse65,15.0
264757,excourse67,18.0
264757,excourse68,18.0
264757,excourse69,27.0
264757,excourse70,36.0
264757,excourse71,36.0
264757,excourse72,45.0
264757,excourse73,45.0
264757,excourse74,18.0
264757,excourse75,18.0
264757,excourse76,18.0
264757,excourse82,12.0
264757,excourse83,12.0
264757,excourse84,12.0
264757,excourse85,12.0
268534,ML0122EN,33.0
268534,RP0105EN,111.0
268534,GPXX0Z2PEN,15.0
268534,CNSC02EN,12.0
268534,DX0106EN,21.0
268534,GPXX06RFEN,42.0
268534,GPXX0SDXEN,15.0
268534,CC0271EN,54.0
268534,WA0103EN,36.0
268534,DX0108EN,27.0
268534,GPXX0PICEN,12.0
268534,BD0145EN,81.0
268534,DE0205EN,51.0
268534,DS0201EN,27.0
268534,CC0210EN,21.0
268534,PA0103EN,21.0
268534,HCC104EN,21.0
268534,TMP0105EN,105.0
268534,PA0107EN,21.0
268534,DB0113EN,42.0
268534,PA0109EN,24.0
268534,RP0103,48.0
268534,RP0103EN,48.0
268534,BD0212EN,105.0
268534,GPXX0IBEN,45.0
268534,SECM03EN,21.0
268534,SC0103EN,105.0
268534,SW0201EN,27.0
268534,TMP0106,15.0
268534,GPXX0BUBEN,45.0
268534,ST0201EN,24.0
268534,ST0301EN,24.0
268534,SW0101EN,27.0
268534,TMP0101EN,30.0
268534,BD0143EN,81.0
268534,WA0101EN,36.0
268534,GPXX04HEEN,24.0
268534,BD0141EN,81.0
268534,CO0401EN,27.0
268534,ML0122ENv1,21.0
268534,BD0151EN,21.0
268534,TA0106EN,60.0
268534,TMP107,27.0
268534,CO0201EN,18.0
268534,GPXX01DCEN,21.0
268534,GPXX0JZ4EN,24.0
268534,GPXX0ZYVEN,24.0
268534,GPXX0ZMZEN,21.0
268534,GPXX01RYEN,42.0
268534,CC0120EN,12.0
268534,QC0101EN,12.0
268534,GPXX0YMEEN,18.0
268534,GPXX0Q8AEN,36.0
268534,GPXX0XFQEN,42.0
268534,GPXX07REN,42.0
268534,PA0101EN,21.0
268534,BC0202EN,12.0
268534,BC0101EN,12.0
268534,GPXX0725EN,42.0
268534,BC0201EN,15.0
268534,GPXX0MIIEN,42.0
268534,BD0223EN,63.0
268534,GPXX0435EN,24.0
268534,GPXX06ZLEN,42.0
268534,GPXX0LLEEN,54.0
268534,BD0135EN,51.0
268534,BD0133EN,48.0
268534,BD0131EN,81.0
268534,BD0115EN,81.0
268534,GPXX04V3EN,33.0
268534,GPXX0D14EN,27.0
268534,BD0211EN,105.0
268534,GPXX0HZ2EN,15.0
268534,ST0101EN,24.0
268534,BD0153EN,24.0
268534,DP0101EN,24.0
268534,BD0137EN,51.0
268534,GPXX0NHZEN,42.0
268534,CL0101EN,12.0
268534,CO0301EN,21.0
268534,GPXX0HAAEN,15.0
268534,DA0201EN,24.0
268534,DJ0101EN,66.0
268534,CP0101EN,24.0
268534,DB0111EN,42.0
268534,DB0115EN,42.0
268534,COM001EN,15.0
268534,DA0151EN,30.0
268534,DB0151EN,81.0
268534,DS0107,15.0
268534,DS0110EN,15.0
268534,DX0107EN,15.0
268534,DS0105EN,15.0
268534,DS0103EN,15.0
268534,GPXX0KHHEN,21.0
268534,CC0250EN,12.0
268534,BD0101EN,81.0
268534,GPXX04P5EN,21.0
268534,GPXX0PG8EN,39.0
268534,ML0101EN,33.0
268534,ML0101ENv3,18.0
268534,CC0121EN,12.0
268534,DA0101EN,36.0
268534,GPXX0M6UEN,81.0
268534,GPXX097UEN,81.0
268534,CO0193EN,15.0
268534,GPXX04MXEN,24.0
268534,DS0101EN,15.0
268534,DS0301EN,42.0
268534,BD0111EN,81.0
268534,CC0101EN,12.0
268534,BD0221EN,45.0
268534,CC0103EN,12.0
268534,GPXX0TY1EN,78.0
268534,GPXX0T3CEN,54.0
268534,PY0101EN,27.0
268534,BD0123EN,51.0
268534,DB0101EN,42.0
268534,GPXX05RDEN,24.0
268534,DV0151EN,30.0
268534,DV0101EN,36.0
268534,ML0103EN,24.0
268534,ML0151EN,12.0
268534,RP0101EN,21.0
268534,GPXX0G31EN,51.0
268534,GPXX0KY1EN,39.0
268534,CC0150EN,21.0
268534,GPXX0QQ3EN,12.0
268534,GPXX0RQLEN,42.0
268534,SC0105EN,15.0
268534,excourse01,42.0
268534,excourse02,66.0
268534,excourse03,81.0
268534,excourse04,57.0
268534,excourse05,81.0
268534,excourse06,57.0
268534,excourse07,42.0
268534,excourse08,12.0
268534,excourse09,24.0
268534,excourse10,81.0
268534,excourse11,42.0
268534,excourse12,54.0
268534,excourse13,42.0
268534,excourse14,42.0
268534,excourse15,12.0
268534,excourse16,12.0
268534,excourse17,12.0
268534,excourse18,12.0
268534,excourse19,12.0
268534,excourse20,36.0
268534,excourse21,33.0
268534,excourse22,33.0
268534,excourse23,36.0
268534,excourse24,12.0
268534,excourse25,12.0
268534,excourse26,12.0
268534,excourse27,12.0
268534,excourse28,12.0
268534,excourse29,12.0
268534,excourse30,12.0
268534,excourse31,93.0
268534,excourse32,24.0
268534,excourse33,24.0
268534,excourse34,24.0
268534,excourse35,30.0
268534,excourse36,36.0
268534,excourse37,30.0
268534,excourse38,36.0
268534,excourse39,24.0
268534,excourse40,30.0
268534,excourse41,24.0
268534,excourse42,81.0
268534,excourse43,27.0
268534,excourse44,27.0
268534,excourse49,18.0
268534,excourse54,30.0
268534,excourse62,27.0
268534,excourse63,15.0
268534,excourse64,15.0
268534,excourse65,39.0
268534,excourse66,15.0
268534,excourse67,39.0
268534,excourse68,39.0
268534,excourse69,45.0
268534,excourse70,81.0
268534,excourse71,81.0
268534,excourse72,105.0
268534,excourse73,105.0
268534,excourse74,39.0
268534,excourse75,48.0
268534,excourse76,39.0
268534,excourse82,30.0
268534,excourse83,30.0
268534,excourse84,30.0
268534,excourse85,30.0
276458,ML0122EN,30.0
276458,RP0105EN,24.0
276458,DX0106EN,15.0
276458,WA0103EN,15.0
276458,DX0108EN,21.0
276458,DS0201EN,15.0
276458,PA0103EN,21.0
276458,TMP0105EN,21.0
276458,PA0107EN,21.0
276458,PA0109EN,12.0
276458,BD0212EN,21.0
276458,GPXX0IBEN,33.0
276458,SC0103EN,21.0
276458,SW0201EN,12.0
276458,TMP0106,12.0
276458,GPXX0BUBEN,15.0
276458,ST0201EN,12.0
276458,ST0301EN,12.0
276458,SW0101EN,12.0
276458,TMP0101EN,21.0
276458,WA0101EN,15.0
276458,GPXX04HEEN,12.0
276458,ML0122ENv1,21.0
276458,BD0151EN,21.0
276458,TA0106EN,27.0
276458,TMP107,21.0
276458,GPXX01DCEN,21.0
276458,GPXX0JZ4EN,12.0
276458,GPXX0ZYVEN,12.0
276458,GPXX0ZMZEN,21.0
276458,GPXX0YMEEN,18.0
276458,GPXX0Q8AEN,21.0
276458,PA0101EN,21.0
276458,BD0223EN,18.0
276458,GPXX0435EN,12.0
276458,GPXX04V3EN,12.0
276458,GPXX0D14EN,18.0
276458,BD0211EN,21.0
276458,ST0101EN,12.0
276458,BD0153EN,12.0
276458,DP0101EN,12.0
276458,DA0201EN,12.0
276458,DJ0101EN,15.0
276458,CP0101EN,12.0
276458,DA0151EN,15.0
276458,DS0107,12.0
276458,DS0110EN,12.0
276458,DX0107EN,12.0
276458,DS0105EN,12.0
276458,DS0103EN,12.0
276458,GPXX0KHHEN,21.0
276458,GPXX04P5EN,21.0
276458,GPXX0PG8EN,24.0
276458,ML0101EN,30.0
276458,ML0101ENv3,18.0
276458,DA0101EN,21.0
276458,GPXX04MXEN,12.0
276458,DS0101EN,12.0
276458,GPXX0TY1EN,18.0
276458,PY0101EN,21.0
276458,GPXX05RDEN,12.0
276458,DV0151EN,15.0
276458,DV0101EN,21.0
276458,ML0103EN,12.0
276458,ML0151EN,12.0
276458,RP0101EN,15.0
276458,GPXX0KY1EN,24.0
276458,SC0105EN,12.0
276458,excourse02,15.0
276458,excourse04,15.0
276458,excourse06,15.0
276458,excourse09,12.0
276458,excourse12,12.0
276458,excourse20,21.0
276458,excourse21,30.0
276458,excourse22,30.0
276458,excourse23,21.0
276458,excourse31,12.0
276458,excourse32,12.0
276458,excourse33,12.0
276458,excourse34,12.0
276458,excourse35,21.0
276458,excourse36,21.0
276458,excourse37,15.0
276458,excourse38,21.0
276458,excourse39,12.0
276458,excourse40,21.0
276458,excourse41,12.0
276458,excourse49,18.0
276458,excourse54,21.0
276458,excourse62,21.0
276458,excourse63,12.0
276458,excourse64,12.0
276458,excourse65,24.0
276458,excourse66,12.0
276458,excourse69,15.0
276458,excourse72,21.0
276458,excourse73,21.0
276458,excourse82,15.0
276458,excourse83,15.0
276458,excourse84,15.0
276458,excourse85,15.0
287637,RP0105EN,27.0
287637,GPXX06RFEN,15.0
287637,CC0271EN,15.0
287637,BD0145EN,27.0
287637,DE0205EN,18.0
287637,TMP0105EN,27.0
287637,DB0113EN,15.0
287637,RP0103,15.0
287637,RP0103EN,15.0
287637,BD0212EN,27.0
287637,SC0103EN,27.0
287637,GPXX0BUBEN,12.0
287637,BD0143EN,27.0
287637,BD0141EN,27.0
287637,TA0106EN,12.0
287637,GPXX01RYEN,15.0
287637,GPXX0XFQEN,15.0
287637,GPXX07REN,15.0
287637,GPXX0725EN,15.0
287637,GPXX0MIIEN,15.0
287637,BD0223EN,12.0
287637,GPXX06ZLEN,15.0
287637,GPXX0LLEEN,15.0
287637,BD0121EN,27.0
287637,BD0135EN,18.0
287637,BD0133EN,15.0
287637,BD0131EN,27.0
287637,BD0115EN,27.0
287637,BD0211EN,27.0
287637,BD0137EN,18.0
287637,GPXX0NHZEN,15.0
287637,DJ0101EN,15.0
287637,DB0111EN,15.0
287637,DB0115EN,15.0
287637,DB0151EN,27.0
287637,BD0101EN,27.0
287637,GPXX0M6UEN,27.0
287637,GPXX097UEN,27.0
287637,DS0301EN,15.0
287637,BD0221EN,12.0
287637,GPXX0TY1EN,15.0
287637,GPXX0T3CEN,15.0
287637,BD0123EN,18.0
287637,DB0101EN,15.0
287637,GPXX0G31EN,18.0
287637,GPXX0RQLEN,15.0
287637,excourse01,15.0
287637,excourse02,15.0
287637,excourse03,27.0
287637,excourse04,15.0
287637,excourse05,27.0
287637,excourse06,15.0
287637,excourse07,15.0
287637,excourse10,27.0
287637,excourse11,15.0
287637,excourse12,15.0
287637,excourse13,15.0
287637,excourse14,15.0
287637,excourse31,27.0
287637,excourse42,27.0
287637,excourse67,12.0
287637,excourse68,12.0
287637,excourse69,12.0
287637,excourse70,27.0
287637,excourse71,27.0
287637,excourse72,27.0
287637,excourse73,27.0
287637,excourse74,12.0
287637,excourse75,15.0
287637,excourse76,12.0
289015,ML0201EN,12.0
289015,ML0122EN,24.0
289015,GPXX0ZG0EN,12.0
289015,RP0105EN,36.0
289015,GPXX0Z2PEN,18.0
289015,DX0106EN,15.0
289015,GPXX06RFEN,18.0
289015,GPXX0SDXEN,18.0
289015,CC0271EN,21.0
289015,DX0108EN,12.0
289015,DAI101EN,12.0
289015,GPXX0W7KEN,12.0
289015,GPXX0QR3EN,12.0
289015,BD0145EN,33.0
289015,HCC105EN,12.0
289015,DE0205EN,30.0
289015,DS0132EN,12.0
289015,OS0101EN,12.0
289015,DS0201EN,15.0
289015,BENTEST4,12.0
289015,CC0210EN,15.0
289015,PA0103EN,24.0
289015,HCC104EN,15.0
289015,GPXX0A1YEN,12.0
289015,TMP0105EN,33.0
289015,PA0107EN,24.0
289015,DB0113EN,18.0
289015,PHPM002EN,12.0
289015,RP0103,21.0
289015,RP0103EN,21.0
289015,BD0212EN,33.0
289015,GPXX0IBEN,24.0
289015,SECM03EN,15.0
289015,SC0103EN,33.0
289015,GPXX0YXHEN,12.0
289015,TA0105,12.0
289015,SW0201EN,27.0
289015,TMP0106,12.0
289015,GPXX0BUBEN,27.0
289015,SW0101EN,27.0
289015,TMP0101EN,12.0
289015,DW0101EN,12.0
289015,BD0143EN,33.0
289015,BD0141EN,33.0
289015,CO0401EN,21.0
289015,ML0122ENv1,24.0
289015,BD0151EN,24.0
289015,TA0106EN,39.0
289015,TMP107,12.0
289015,ML0111EN,12.0
289015,GPXX048OEN,12.0
289015,GPXX01DCEN,24.0
289015,GPXX04XJEN,12.0
289015,GPXX0ZMZEN,24.0
289015,GPXX0742EN,12.0
289015,GPXX0KV4EN,12.0
289015,GPXX01RYEN,18.0
289015,GPXX0YMEEN,12.0
289015,TA0105EN,12.0
289015,GPXX0XFQEN,18.0
289015,GPXX07REN,18.0
289015,PA0101EN,24.0
289015,BC0202EN,12.0
289015,BC0101EN,12.0
289015,GPXX0725EN,18.0
289015,GPXX0MIIEN,18.0
289015,BD0223EN,15.0
289015,GPXX06ZLEN,18.0
289015,GPXX0QS6EN,12.0
289015,AI0111EN,12.0
289015,GPXX0QJFEN,12.0
289015,GPXX0LLEEN,21.0
289015,BD0121EN,33.0
289015,BD0135EN,30.0
289015,BD0133EN,27.0
289015,BD0131EN,33.0
289015,BD0115EN,33.0
289015,GPXX04V3EN,15.0
289015,GPXX05P1EN,12.0
289015,GPXX0D14EN,24.0
289015,GPXX0G3KEN,12.0
289015,BD0211EN,33.0
289015,GPXX0HZ2EN,18.0
289015,GPXX04TNEN,12.0
289015,GPXX0IHMEN,12.0
289015,BD0137EN,30.0
289015,ML0120EN,12.0
289015,GPXX0E3QEN,12.0
289015,GPXX0XV3EN,12.0
289015,CB0201EN,12.0
289015,CB0105ENv1,12.0
289015,GPXX0NHZEN,18.0
289015,CO0301EN,15.0
289015,GPXX0XENEN,12.0
289015,GPXX0HAAEN,18.0
289015,DJ0101EN,18.0
289015,DB0111EN,18.0
289015,DB0115EN,18.0
289015,COM001EN,18.0
289015,DB0151EN,33.0
289015,GPXX0T0FEN,12.0
289015,DS0107,12.0
289015,DS0110EN,12.0
289015,DX0107EN,12.0
289015,DS0105EN,12.0
289015,DS0103EN,12.0
289015,GPXX0I4FEN,12.0
289015,GPXX06KEEN,12.0
289015,GPXX0YBFEN,12.0
289015,LB0109ENv1,12.0
289015,GPXX0KHHEN,24.0
289015,LB0111EN,12.0
289015,ML0115EN,12.0
289015,LB0105ENv1,12.0
289015,LB0103ENv1,12.0
289015,IT0101EN,12.0
289015,BD0101EN,33.0
289015,EE0101EN,12.0
289015,GPXX04P5EN,24.0
289015,ML0122ENv3,12.0
289015,LB0107ENv1,12.0
289015,GPXX0PG8EN,12.0
289015,ML0101EN,24.0
289015,ML0109EN,12.0
289015,ML0101ENv3,12.0
289015,GPXX0M7ZEN,12.0
289015,GPXX07UGEN,12.0
289015,GPXX0QU9EN,12.0
289015,SC0101EN,12.0
289015,GPXX0QTEEN,12.0
289015,GPXX0WTIEN,12.0
289015,GPXX08WYEN,12.0
289015,GPXX0UMSEN,12.0
289015,GPXX0M6UEN,33.0
289015,GPXX097UEN,33.0
289015,GPXX0JGFEN,12.0
289015,CO0193EN,18.0
289015,GPXX0HC7EN,12.0
289015,DS0101EN,12.0
289015,LB0101ENv1,12.0
289015,DS0301EN,18.0
289015,GPXX0RL8EN,12.0
289015,GPXX05LMEN,12.0
289015,BD0111EN,33.0
289015,GPXX0UN5EN,12.0
289015,BD0221EN,27.0
289015,GPXX0TY1EN,21.0
289015,GPXX0T3CEN,21.0
289015,PY0101EN,12.0
289015,BD0123EN,30.0
289015,DB0101EN,18.0
289015,GPXX0BSAEN,12.0
289015,GPXX0G81EN,12.0
289015,GPXX0FFCEN,12.0
289015,GPXX0MP0EN,12.0
289015,ML0151EN,15.0
289015,ML0120ENv2,12.0
289015,GPXX0G31EN,30.0
289015,GPXX0KY1EN,12.0
289015,GPXX0JLHEN,12.0
289015,CC0150EN,15.0
289015,GPXX0RQLEN,18.0
289015,GPXX0WRDEN,12.0
289015,GPXX0ADEN,12.0
289015,ML0120ENv3,12.0
289015,SC0105EN,12.0
289015,excourse01,18.0
289015,excourse02,18.0
289015,excourse03,33.0
289015,excourse04,30.0
289015,excourse05,33.0
289015,excourse06,30.0
289015,excourse07,18.0
289015,excourse10,33.0
289015,excourse11,18.0
289015,excourse12,18.0
289015,excourse13,18.0
289015,excourse14,18.0
289015,excourse21,24.0
289015,excourse22,24.0
289015,excourse31,36.0
289015,excourse35,12.0
289015,excourse40,12.0
289015,excourse42,33.0
289015,excourse43,21.0
289015,excourse44,21.0
289015,excourse46,12.0
289015,excourse47,12.0
289015,excourse49,12.0
289015,excourse50,12.0
289015,excourse51,12.0
289015,excourse52,12.0
289015,excourse53,12.0
289015,excourse54,12.0
289015,excourse55,12.0
289015,excourse56,12.0
289015,excourse57,12.0
289015,excourse58,12.0
289015,excourse59,12.0
289015,excourse60,12.0
289015,excourse61,12.0
289015,excourse62,12.0
289015,excourse63,12.0
289015,excourse64,12.0
289015,excourse65,12.0
289015,excourse66,12.0
289015,excourse67,15.0
289015,excourse68,15.0
289015,excourse69,27.0
289015,excourse70,33.0
289015,excourse71,33.0
289015,excourse72,33.0
289015,excourse73,33.0
289015,excourse74,15.0
289015,excourse75,27.0
289015,excourse76,15.0
289015,excourse77,12.0
289015,excourse78,12.0
289015,excourse79,12.0
289015,excourse88,12.0
289015,excourse89,12.0
289015,excourse90,12.0
289015,excourse92,12.0
289015,excourse93,12.0
295736,RP0105EN,72.0
295736,GPXX06RFEN,30.0
295736,CC0271EN,30.0
295736,WA0103EN,15.0
295736,BD0145EN,57.0
295736,DE0205EN,36.0
295736,TMP0105EN,72.0
295736,DB0113EN,30.0
295736,PA0109EN,15.0
295736,RP0103,30.0
295736,RP0103EN,30.0
295736,BD0212EN,72.0
295736,GPXX0IBEN,18.0
295736,SC0103EN,72.0
295736,GPXX0BUBEN,27.0
295736,ST0201EN,15.0
295736,ST0301EN,15.0
295736,TMP0101EN,15.0
295736,BD0143EN,57.0
295736,WA0101EN,15.0
295736,GPXX04HEEN,15.0
295736,TA0106EN,30.0
295736,GPXX0JZ4EN,15.0
295736,GPXX0ZYVEN,15.0
295736,GPXX01RYEN,30.0
295736,GPXX0Q8AEN,21.0
295736,GPXX0XFQEN,30.0
295736,GPXX07REN,30.0
295736,GPXX0725EN,30.0
295736,GPXX0MIIEN,30.0
295736,BD0223EN,42.0
295736,GPXX0435EN,15.0
295736,GPXX06ZLEN,30.0
295736,GPXX0LLEEN,30.0
295736,BD0121EN,57.0
295736,BD0135EN,36.0
295736,BD0133EN,33.0
295736,BD0131EN,57.0
295736,BD0115EN,57.0
295736,GPXX04V3EN,12.0
295736,GPXX0D14EN,12.0
295736,BD0211EN,72.0
295736,ST0101EN,15.0
295736,BD0153EN,15.0
295736,DP0101EN,15.0
295736,BD0137EN,36.0
295736,GPXX0NHZEN,30.0
295736,DA0201EN,15.0
295736,DJ0101EN,45.0
295736,CP0101EN,15.0
295736,DB0111EN,30.0
295736,DB0115EN,30.0
295736,DA0151EN,15.0
295736,DB0151EN,57.0
295736,BD0101EN,57.0
295736,GPXX0PG8EN,18.0
295736,DA0101EN,21.0
295736,GPXX0M6UEN,57.0
295736,GPXX097UEN,57.0
295736,GPXX04MXEN,15.0
295736,DS0301EN,30.0
295736,BD0111EN,57.0
295736,BD0221EN,27.0
295736,GPXX0TY1EN,45.0
295736,GPXX0T3CEN,30.0
295736,BD0123EN,36.0
295736,DB0101EN,30.0
295736,GPXX05RDEN,15.0
295736,DV0151EN,15.0
295736,DV0101EN,21.0
295736,ML0103EN,15.0
295736,GPXX0G31EN,36.0
295736,GPXX0KY1EN,18.0
295736,GPXX0RQLEN,30.0
295736,excourse01,30.0
295736,excourse02,45.0
295736,excourse03,57.0
295736,excourse04,33.0
295736,excourse05,57.0
295736,excourse06,33.0
295736,excourse07,30.0
295736,excourse09,15.0
295736,excourse10,57.0
295736,excourse11,30.0
295736,excourse12,36.0
295736,excourse13,30.0
295736,excourse14,30.0
295736,excourse20,21.0
295736,excourse23,21.0
295736,excourse31,57.0
295736,excourse32,15.0
295736,excourse33,15.0
295736,excourse34,15.0
295736,excourse35,15.0
295736,excourse36,21.0
295736,excourse37,15.0
295736,excourse38,21.0
295736,excourse39,15.0
295736,excourse40,15.0
295736,excourse41,15.0
295736,excourse42,57.0
295736,excourse54,15.0
295736,excourse65,18.0
295736,excourse67,27.0
295736,excourse68,27.0
295736,excourse69,27.0
295736,excourse70,57.0
295736,excourse71,57.0
295736,excourse72,72.0
295736,excourse73,72.0
295736,excourse74,27.0
295736,excourse75,33.0
295736,excourse76,27.0
295736,excourse82,15.0
295736,excourse83,15.0
295736,excourse84,15.0
295736,excourse85,15.0
299495,RP0105EN,24.0
299495,GPXX06RFEN,12.0
299495,CC0271EN,12.0
299495,BD0145EN,21.0
299495,DE0205EN,12.0
299495,TMP0105EN,24.0
299495,DB0113EN,12.0
299495,RP0103,12.0
299495,RP0103EN,12.0
299495,BD0212EN,24.0
299495,SC0103EN,24.0
299495,BD0143EN,21.0
299495,BD0141EN,21.0
299495,TA0106EN,15.0
299495,GPXX01RYEN,12.0
299495,GPXX0XFQEN,12.0
299495,GPXX07REN,12.0
299495,GPXX0725EN,12.0
299495,GPXX0MIIEN,12.0
299495,BD0223EN,12.0
299495,GPXX06ZLEN,12.0
299495,GPXX0LLEEN,12.0
299495,BD0121EN,21.0
299495,BD0135EN,12.0
299495,BD0131EN,21.0
299495,BD0115EN,21.0
299495,BD0211EN,24.0
299495,BD0137EN,12.0
299495,GPXX0NHZEN,12.0
299495,DJ0101EN,15.0
299495,DB0111EN,12.0
299495,DB0115EN,12.0
299495,DB0151EN,21.0
299495,BD0101EN,21.0
299495,GPXX0M6UEN,21.0
299495,GPXX097UEN,21.0
299495,DS0301EN,12.0
299495,BD0111EN,21.0
299495,GPXX0TY1EN,15.0
299495,GPXX0T3CEN,12.0
299495,BD0123EN,12.0
299495,DB0101EN,12.0
299495,GPXX0G31EN,12.0
299495,GPXX0RQLEN,12.0
299495,excourse01,12.0
299495,excourse02,15.0
299495,excourse03,21.0
299495,excourse04,18.0
299495,excourse05,21.0
299495,excourse06,18.0
299495,excourse07,12.0
299495,excourse10,21.0
299495,excourse11,12.0
299495,excourse12,12.0
299495,excourse13,12.0
299495,excourse14,12.0
299495,excourse31,21.0
299495,excourse42,21.0
299495,excourse70,21.0
299495,excourse71,21.0
299495,excourse72,24.0
299495,excourse73,24.0
305696,RP0105EN,12.0
305696,TMP0105EN,12.0
305696,BD0212EN,12.0
305696,GPXX0IBEN,12.0
305696,SC0103EN,12.0
305696,TA0106EN,12.0
305696,BD0211EN,12.0
305696,GPXX0PG8EN,12.0
305696,GPXX0KY1EN,12.0
305696,excourse04,15.0
305696,excourse06,15.0
305696,excourse65,12.0
305696,excourse72,12.0
305696,excourse73,12.0
306662,RP0105EN,45.0
306662,GPXX06RFEN,21.0
306662,CC0271EN,21.0
306662,BD0145EN,42.0
306662,DE0205EN,21.0
306662,TMP0105EN,45.0
306662,DB0113EN,21.0
306662,RP0103,21.0
306662,RP0103EN,21.0
306662,BD0212EN,45.0
306662,SC0103EN,45.0
306662,GPXX0BUBEN,21.0
306662,BD0143EN,42.0
306662,BD0141EN,42.0
306662,TA0106EN,21.0
306662,GPXX01RYEN,21.0
306662,GPXX0XFQEN,21.0
306662,GPXX07REN,21.0
306662,GPXX0725EN,21.0
306662,GPXX0MIIEN,21.0
306662,BD0223EN,24.0
306662,GPXX06ZLEN,21.0
306662,GPXX0LLEEN,21.0
306662,BD0121EN,42.0
306662,BD0135EN,21.0
306662,BD0133EN,21.0
306662,BD0131EN,42.0
306662,BD0211EN,45.0
306662,BD0137EN,21.0
306662,GPXX0NHZEN,21.0
306662,DJ0101EN,24.0
306662,DB0111EN,21.0
306662,DB0115EN,21.0
306662,DB0151EN,42.0
306662,BD0101EN,42.0
306662,GPXX0M6UEN,42.0
306662,GPXX097UEN,42.0
306662,DS0301EN,21.0
306662,BD0111EN,42.0
306662,BD0221EN,21.0
306662,GPXX0TY1EN,24.0
306662,GPXX0T3CEN,21.0
306662,BD0123EN,21.0
306662,DB0101EN,21.0
306662,GPXX0G31EN,21.0
306662,GPXX0RQLEN,21.0
306662,excourse01,21.0
306662,excourse02,24.0
306662,excourse03,42.0
306662,excourse04,21.0
306662,excourse05,42.0
306662,excourse06,21.0
306662,excourse07,21.0
306662,excourse10,42.0
306662,excourse11,21.0
306662,excourse12,21.0
306662,excourse13,21.0
306662,excourse14,21.0
306662,excourse31,42.0
306662,excourse42,42.0
306662,excourse67,21.0
306662,excourse68,21.0
306662,excourse69,21.0
306662,excourse70,42.0
306662,excourse71,42.0
306662,excourse72,45.0
306662,excourse73,45.0
306662,excourse74,21.0
306662,excourse75,21.0
306662,excourse76,21.0
309570,RP0105EN,39.0
309570,GPXX06RFEN,18.0
309570,CC0271EN,18.0
309570,BD0145EN,36.0
309570,DE0205EN,18.0
309570,TMP0105EN,39.0
309570,DB0113EN,18.0
309570,RP0103,18.0
309570,RP0103EN,18.0
309570,BD0212EN,39.0
309570,SC0103EN,39.0
309570,GPXX0BUBEN,18.0
309570,BD0143EN,36.0
309570,BD0141EN,36.0
309570,TA0106EN,18.0
309570,GPXX01RYEN,18.0
309570,GPXX0XFQEN,18.0
309570,GPXX07REN,18.0
309570,GPXX0725EN,18.0
309570,GPXX0MIIEN,18.0
309570,BD0223EN,21.0
309570,GPXX06ZLEN,18.0
309570,GPXX0LLEEN,18.0
309570,BD0121EN,36.0
309570,BD0135EN,18.0
309570,BD0133EN,18.0
309570,BD0131EN,36.0
309570,BD0115EN,36.0
309570,BD0137EN,18.0
309570,GPXX0NHZEN,18.0
309570,DJ0101EN,21.0
309570,DB0111EN,18.0
309570,DB0115EN,18.0
309570,DB0151EN,36.0
309570,BD0101EN,36.0
309570,GPXX0M6UEN,36.0
309570,GPXX097UEN,36.0
309570,DS0301EN,18.0
309570,BD0111EN,36.0
309570,BD0221EN,18.0
309570,GPXX0TY1EN,21.0
309570,GPXX0T3CEN,18.0
309570,BD0123EN,18.0
309570,DB0101EN,18.0
309570,GPXX0G31EN,18.0
309570,GPXX0RQLEN,18.0
309570,excourse01,18.0
309570,excourse02,21.0
309570,excourse03,36.0
309570,excourse04,18.0
309570,excourse05,36.0
309570,excourse06,18.0
309570,excourse07,18.0
